emp_no,salary,from_date
22184,88057,1994-04-24
22184,88904,1995-04-24
22184,91034,1996-04-23
22184,95518,1997-04-23
22184,97442,1998-04-23
22184,97354,1999-04-23
22184,99746,2000-04-22
22184,102742,2001-04-22
22184,102477,2002-04-22
22186,81869,1998-06-29
22186,83732,1999-06-29
22186,83419,2000-06-28
22186,83165,2001-06-28
22186,84931,2002-06-28
22190,80462,1996-12-10
22190,81342,1997-12-10
22190,84819,1998-12-10
22190,85923,1999-12-10
22190,88068,2000-12-09
22190,87869,2001-12-09
22193,80340,2001-02-09
22193,84822,2002-02-09
22204,84634,1986-04-03
22204,84595,1987-04-03
22204,86577,1988-04-02
22204,88937,1989-04-02
22204,90553,1990-04-02
22204,95052,1991-04-02
22204,98979,1992-04-01
22204,103474,1993-04-01
22204,107298,1994-04-01
22204,110518,1995-04-01
22204,113710,1996-03-31
22204,113412,1997-03-31
22204,116215,1998-03-31
22204,118324,1999-03-31
22204,119242,2000-03-30
22204,120286,2001-03-30
22204,123077,2002-03-30
22208,82988,1994-06-04
22208,86342,1995-06-04
22208,90784,1996-06-03
22208,94257,1997-06-03
22208,96232,1998-06-03
22208,97636,1999-06-03
22208,98551,2000-06-02
22208,98455,2001-06-02
22208,101245,2002-06-02
22210,82536,1997-09-04
22210,83236,1998-09-04
22210,86219,1999-09-04
22210,88238,2000-09-03
22210,92176,2001-09-03
22211,82702,2000-07-27
22211,85296,2001-07-27
22211,86237,2002-07-27
22219,81059,1993-02-23
22219,80930,1994-02-23
22219,82331,1995-02-23
22219,85568,1996-02-23
22219,86882,1997-02-22
22219,89666,1998-02-22
22219,90685,1999-02-22
22219,91268,2000-02-22
22219,94523,2001-02-21
22219,95064,2002-02-21
22220,81537,1998-10-19
22220,81719,1999-10-19
22220,81427,2000-10-18
22220,83474,2001-10-18
22224,82671,1994-07-08
22224,82616,1995-07-08
22224,84176,1996-07-07
22224,84572,1997-07-07
22224,84929,1998-07-07
22224,89212,1999-07-07
22224,88877,2000-07-06
22224,91943,2001-07-06
22224,95914,2002-07-06
22225,82954,2000-11-28
22225,83053,2001-11-28
22229,80538,2000-03-28
22229,83668,2001-03-28
22229,87507,2002-03-28
22234,80788,1996-02-12
22234,82112,1997-02-11
22234,84836,1998-02-11
22234,87830,1999-02-11
22234,90798,2000-02-11
22234,91146,2001-02-10
22234,91529,2002-02-10
22240,92619,1992-11-16
22240,95118,1993-11-16
22240,96630,1994-11-16
22240,98613,1995-11-16
22240,101348,1996-11-15
22240,105187,1997-11-15
22240,108766,1998-11-15
22240,108891,1999-11-15
22240,112984,2000-11-14
22240,115707,2001-11-14
22243,82939,1996-03-15
22243,82582,1997-03-15
22243,82750,1998-03-15
22243,82776,1999-03-15
22243,82887,2000-03-14
22243,86109,2001-03-14
22243,90149,2002-03-14
22251,81219,1998-11-26
22251,84537,1999-11-26
22251,87775,2000-11-25
22251,91730,2001-11-25
22253,85302,1996-11-19
22253,86296,1997-11-19
22259,80336,1986-05-20
22259,84129,1987-05-20
22259,86666,1988-05-19
22259,89884,1989-05-19
22259,94054,1990-05-19
22259,94634,1991-05-19
22259,95229,1992-05-18
22259,98196,1993-05-18
22259,98851,1994-05-18
22259,99799,1995-05-18
22259,101321,1996-05-17
22259,104347,1997-05-17
22259,106527,1998-05-17
22259,109164,1999-05-17
22259,111650,2000-05-16
22259,116073,2001-05-16
22259,117413,2002-05-16
22263,83609,1999-08-07
22263,86524,2000-08-06
22263,87043,2001-08-06
22266,80372,1993-04-09
22266,80527,1994-04-09
22266,80706,1995-04-09
22266,80526,1996-04-08
22266,83781,1997-04-08
22266,83476,1998-04-08
22266,84330,1999-04-08
22266,84444,2000-04-07
22266,86801,2001-04-07
22272,82765,1997-05-03
22272,83018,1998-05-03
22272,85370,1999-05-03
22272,88859,2000-05-02
22272,88490,2001-05-02
22272,88094,2002-05-02
22275,82504,2001-08-20
22277,81634,1995-03-06
22277,85659,1996-03-05
22277,86107,1997-03-05
22277,89000,1998-03-05
22277,92369,1999-03-05
22277,91874,2000-03-04
22277,91897,2001-03-04
22277,95274,2002-03-04
22279,82734,1987-02-25
22279,82782,1988-02-25
22286,86934,1998-08-04
22286,88407,1999-08-04
22286,90680,2000-08-03
22286,93068,2001-08-03
22287,80469,1993-08-25
22287,83861,1994-08-25
22287,84910,1995-08-25
22287,87975,1996-08-24
22287,91716,1997-08-24
22287,92641,1998-08-24
22287,94749,1999-08-24
22287,98002,2000-08-23
22287,101252,2001-08-23
22291,92215,1997-10-15
22291,96070,1998-10-15
22291,97102,1999-10-15
22291,101572,2000-10-14
22291,101250,2001-10-14
22299,81409,2002-01-14
22301,80984,2000-08-26
22301,83981,2001-08-26
22303,80611,2001-09-11
22305,80650,1999-10-14
22305,84177,2000-10-13
22305,84670,2001-10-13
22315,80568,1996-03-29
22315,80902,1997-03-29
22315,81256,1998-03-29
22315,84085,1999-03-29
22315,87840,2000-03-28
22315,90856,2001-03-28
22315,93097,2002-03-28
22326,80827,1990-12-08
22326,80925,1991-12-08
22326,83217,1992-12-07
22326,84784,1993-12-07
22326,85214,1994-12-07
22326,87194,1995-12-07
22326,88157,1996-12-06
22326,88040,1997-12-06
22326,89946,1998-12-06
22326,89818,1999-12-06
22326,94064,2000-12-05
22326,94317,2001-12-05
22328,82616,2001-01-15
22328,86812,2002-01-15
22330,88154,1995-05-13
22330,91332,1996-05-12
22330,94766,1997-05-12
22330,98395,1998-05-12
22330,102568,1999-05-12
22330,102799,2000-05-11
22330,105640,2001-05-11
22330,109538,2002-05-11
22335,81185,1996-11-07
22335,81872,1997-11-07
22335,85502,1998-11-07
22335,85631,1999-11-07
22335,90011,2000-11-06
22335,93126,2001-11-06
22338,93719,1986-10-29
22338,96641,1987-10-29
22338,100216,1988-10-28
22338,100682,1989-10-28
22338,101211,1990-10-28
22338,104769,1991-10-28
22338,106884,1992-10-27
22338,109767,1993-10-27
22338,111422,1994-10-27
22338,114928,1995-10-27
22338,117651,1996-10-26
22338,118912,1997-10-26
22338,120176,1998-10-26
22338,123616,1999-10-26
22338,125987,2000-10-25
22338,128461,2001-10-25
22339,81135,1993-01-05
22339,83029,1994-01-05
22345,80679,1990-05-06
22345,82775,1991-05-06
22345,82312,1992-05-05
22345,83329,1993-05-05
22345,84682,1994-05-05
22345,84716,1995-05-05
22345,89176,1996-05-04
22345,88978,1997-05-04
22345,91165,1998-05-04
22347,85890,1989-02-01
22347,85909,1990-02-01
22347,85798,1991-02-01
22347,89578,1992-02-01
22347,91720,1993-01-31
22347,92561,1994-01-31
22348,80704,1996-10-12
22348,85109,1997-10-12
22348,89112,1998-10-12
22348,90668,1999-10-12
22348,90504,2000-10-11
22348,94283,2001-10-11
22350,82207,1995-07-11
22350,84070,1996-07-10
22350,83737,1997-07-10
22350,85976,1998-07-10
22350,88430,1999-07-10
22350,90020,2000-07-09
22350,89610,2001-07-09
22350,90421,2002-07-09
22355,80858,1998-11-16
22355,84555,1999-11-16
22355,87299,2000-11-15
22355,91798,2001-11-15
22358,82103,1997-05-21
22358,83706,1998-05-21
22358,84333,1999-05-21
22358,84524,2000-05-20
22358,88560,2001-05-20
22358,88517,2002-05-20
22360,80732,1998-10-25
22360,83046,1999-10-26
22360,84066,2000-10-25
22360,88380,2001-10-25
22364,81642,1989-06-13
22364,81936,1990-06-13
22364,84590,1991-06-13
22364,88911,1992-06-12
22364,89977,1993-06-12
22364,93246,1994-06-12
22364,95618,1995-06-12
22364,95534,1996-06-11
22364,95801,1997-06-11
22364,97206,1998-06-11
22364,99152,1999-06-11
22364,99350,2000-06-10
22364,100209,2001-06-10
22364,104080,2002-06-10
22365,80031,1994-08-13
22365,81033,1995-08-13
22365,84515,1996-08-12
22365,84473,1997-08-12
22365,86021,1998-08-12
22365,89546,1999-08-12
22365,89354,2000-08-11
22365,89761,2001-08-11
22369,82972,1993-07-29
22369,83885,1994-07-29
22369,85614,1995-07-29
22369,88308,1996-07-28
22369,92119,1997-07-28
22369,94969,1998-07-28
22369,98748,1999-07-28
22369,99531,2000-07-27
22369,104018,2001-07-27
22369,105448,2002-07-27
22370,80338,1998-09-19
22370,81896,1999-09-19
22370,81575,2000-09-18
22370,81327,2001-09-18
22374,82207,1993-12-20
22374,86692,1994-12-20
22374,86488,1995-12-20
22374,86435,1996-12-19
22374,90308,1997-12-19
22374,91247,1998-12-19
22374,93148,1999-12-19
22374,93227,2000-12-18
22374,96070,2001-12-18
22376,83277,1989-04-10
22376,83999,1990-04-10
22376,86859,1991-04-10
22376,90223,1992-04-09
22376,93600,1993-04-09
22376,95377,1994-04-09
22376,94983,1995-04-09
22376,97255,1996-04-08
22381,81311,1989-10-07
22381,84443,1990-10-07
22381,85634,1991-10-07
22381,88267,1992-10-06
22381,90206,1993-10-06
22381,94396,1994-10-06
22381,97829,1995-10-06
22381,102112,1996-10-05
22381,103371,1997-10-05
22381,106091,1998-10-05
22381,108514,1999-10-05
22381,112475,2000-10-04
22381,115926,2001-10-04
22383,81057,2001-02-27
22383,81219,2002-02-27
22384,81042,1998-01-13
22384,83639,1999-01-13
22384,86396,2000-01-13
22384,88555,2001-01-12
22384,92764,2002-01-12
22388,80061,2000-08-18
22389,80446,1998-12-13
22389,80659,1999-12-13
22389,82125,2000-12-12
22389,86187,2001-12-12
22392,80825,2000-03-23
22392,82491,2001-03-23
22392,85688,2002-03-23
22393,81166,1998-11-01
22393,81425,1999-11-01
22393,83879,2000-10-31
22393,86976,2001-10-31
22398,93837,1997-11-29
22398,97582,1998-11-29
22400,80962,1998-07-16
22400,82979,1999-07-16
22400,82720,2000-07-15
22400,83152,2001-07-15
22400,86158,2002-07-15
22406,84957,1997-08-21
22406,86882,1998-08-21
22406,91312,1999-08-21
22406,94488,2000-08-20
22406,94580,2001-08-20
22407,101165,1996-01-20
22407,104433,1997-01-19
22407,106375,1998-01-19
22409,81525,1992-01-22
22409,84154,1993-01-21
22409,86085,1994-01-21
22409,86220,1995-01-21
22409,88956,1996-01-21
22409,88567,1997-01-20
22409,91606,1998-01-20
22409,93947,1999-01-20
22409,93501,2000-01-20
22409,93111,2001-01-19
22409,94645,2002-01-19
22411,82631,1999-01-10
22411,86668,2000-01-10
22411,91162,2001-01-09
22411,94696,2002-01-09
22412,80669,1990-06-26
22412,82773,1991-06-26
22412,86635,1992-06-25
22412,87343,1993-06-25
22412,90527,1994-06-25
22412,91165,1995-06-25
22412,91433,1996-06-24
22412,91621,1997-06-24
22412,91807,1998-06-24
22412,94823,1999-06-24
22412,96100,2000-06-23
22412,99434,2001-06-23
22412,102634,2002-06-23
22422,81304,2000-11-17
22422,83438,2001-11-17
22432,82578,1998-04-01
22432,85869,1999-04-01
22432,88900,2000-03-31
22432,89552,2001-03-31
22432,90409,2002-03-31
22436,80035,1997-11-03
22436,84014,1998-11-03
22436,86401,1999-11-03
22436,89949,2000-11-02
22436,93373,2001-11-02
22438,80688,1996-12-20
22438,84079,1997-12-20
22438,85408,1998-12-20
22438,89818,1999-12-20
22438,91639,2000-12-19
22438,94203,2001-12-19
22441,82942,1994-02-09
22441,85384,1995-02-09
22441,86652,1996-02-09
22441,89000,1997-02-08
22441,91650,1998-02-08
22442,81117,2001-04-20
22442,81033,2002-04-20
22443,82846,1999-03-25
22443,86692,2000-03-24
22443,88191,2001-03-24
22443,90319,2002-03-24
22444,81073,1995-02-28
22444,83011,1996-02-28
22444,84159,1997-02-27
22444,86401,1998-02-27
22444,88023,1999-02-27
22444,87569,2000-02-27
22444,90416,2001-02-26
22444,91430,2002-02-26
22447,80877,1997-06-27
22448,80123,1998-12-25
22448,83395,1999-12-25
22448,85792,2000-12-24
22448,89446,2001-12-24
22449,82599,1996-08-16
22449,84814,1997-08-16
22449,87760,1998-08-16
22449,91193,1999-08-16
22449,91723,2000-08-15
22449,94834,2001-08-15
22455,80895,1999-11-14
22455,84500,2000-11-13
22455,84734,2001-11-13
22457,82507,1992-02-26
22457,84629,1993-02-25
22457,86314,1994-02-25
22457,87652,1995-02-25
22457,87303,1996-02-25
22457,88118,1997-02-24
22457,90349,1998-02-24
22457,93666,1999-02-24
22457,93551,2000-02-24
22457,97228,2001-02-23
22457,98360,2002-02-23
22458,82701,1998-05-17
22458,86384,1999-05-17
22458,90694,2000-05-16
22458,92414,2001-05-16
22458,93792,2002-05-16
22459,81555,1994-03-02
22459,85442,1995-03-02
22459,86044,1996-03-01
22459,89858,1997-03-01
22459,92716,1998-03-01
22459,95406,1999-03-01
22459,98517,2000-02-29
22459,101590,2001-02-28
22459,101170,2002-02-28
22460,80372,2001-05-26
22460,82120,2002-05-26
22465,80277,1992-01-31
22465,80442,1993-01-30
22465,82178,1994-01-30
22465,82328,1995-01-30
22465,86131,1996-01-30
22465,87823,1997-01-29
22465,90770,1998-01-29
22465,91871,1999-01-29
22465,95788,2000-01-29
22465,96467,2001-01-28
22465,98757,2002-01-28
22471,80611,2001-04-25
22471,80133,2002-04-25
22472,83468,1998-03-08
22472,87914,1999-03-08
22472,88835,2000-03-07
22472,90017,2001-03-07
22472,91380,2002-03-07
22480,80936,1988-01-31
22480,81645,1989-01-30
22480,82628,1990-01-30
22480,82666,1991-01-30
22480,83411,1992-01-30
22480,87585,1993-01-29
22480,88352,1994-01-29
22480,89457,1995-01-29
22480,90646,1996-01-29
22480,91698,1997-01-28
22480,92048,1998-01-28
22480,93214,1999-01-28
22480,96514,2000-01-28
22480,98529,2001-01-27
22480,102728,2002-01-27
22489,82161,1993-05-19
22489,82737,1994-05-19
22489,86002,1995-05-19
22489,90327,1996-05-18
22489,93194,1997-05-18
22489,93086,1998-05-18
22489,97447,1999-05-18
22489,97558,2000-05-17
22489,97756,2001-05-17
22489,99011,2002-05-17
22492,81092,1998-09-29
22492,82237,1999-09-29
22492,84578,2000-09-28
22492,87136,2001-09-28
22498,81041,1994-08-19
22498,82357,1995-08-19
22498,85790,1996-08-18
22498,85352,1997-08-18
22498,85261,1998-08-18
22498,84914,1999-08-18
22498,84890,2000-08-17
22498,89328,2001-08-17
22499,82266,1996-06-24
22499,84791,1997-06-24
22499,87672,1998-06-24
22499,88401,1999-06-24
22499,90035,2000-06-23
22499,92675,2001-06-23
22499,92485,2002-06-23
22502,81552,2001-10-13
22506,80221,1999-03-29
22506,80686,2000-03-28
22506,84276,2001-03-28
22506,86508,2002-03-28
22512,83961,1998-02-04
22512,83779,1999-02-04
22512,88233,2000-02-04
22512,89416,2001-02-03
22512,91473,2002-02-03
22530,80189,1986-04-05
22530,80335,1987-04-05
22530,83197,1988-04-04
22530,87209,1989-04-04
22530,90943,1990-04-04
22530,92081,1991-04-04
22530,94543,1992-04-03
22530,96781,1993-04-03
22530,97149,1994-04-03
22530,101334,1995-04-03
22530,101293,1996-04-02
22534,80749,1988-05-08
22534,85100,1989-05-08
22534,86766,1990-05-08
22534,88060,1991-05-08
22534,91199,1992-05-07
22534,91417,1993-05-07
22534,94938,1994-05-07
22534,96524,1995-05-07
22534,99867,1996-05-06
22534,102720,1997-05-06
22534,104172,1998-05-06
22534,105702,1999-05-06
22534,109103,2000-05-05
22534,112559,2001-05-05
22534,114400,2002-05-05
22540,82183,1998-09-19
22540,82479,1999-09-19
22540,86793,2000-09-18
22540,87608,2001-09-18
22543,81680,1996-09-23
22543,84035,1997-09-23
22543,86619,1998-09-23
22543,89239,1999-09-23
22543,93268,2000-09-22
22543,95147,2001-09-22
22549,81937,1999-08-16
22549,83650,2000-08-15
22549,83608,2001-08-15
22550,80905,1995-03-14
22550,84663,1996-03-13
22550,85744,1997-03-13
22550,87123,1998-03-13
22550,87924,1999-03-13
22550,88378,2000-03-12
22550,91505,2001-03-12
22550,95287,2002-03-12
22556,80499,1999-12-04
22556,81440,2000-12-03
22556,81193,2001-12-03
22557,82178,1988-06-12
22557,85775,1989-06-12
22557,90086,1990-06-12
22557,92957,1991-06-12
22557,94109,1992-06-11
22557,93876,1993-06-11
22557,94450,1994-06-11
22557,98719,1995-06-11
22557,103025,1996-06-10
22557,104336,1997-06-10
22557,107512,1998-06-10
22557,109066,1999-06-10
22557,108893,2000-06-09
22557,110958,2001-06-09
22557,114523,2002-06-09
22559,80033,1994-05-11
22559,80370,1995-05-11
22559,80707,1996-05-10
22559,83737,1997-05-10
22559,83293,1998-05-10
22559,87570,1999-05-10
22559,89975,2000-05-09
22559,89774,2001-05-09
22559,93668,2002-05-09
22561,80221,2001-01-06
22561,83252,2002-01-06
22564,100278,1998-08-18
22564,103018,1999-08-18
22564,102875,2000-08-17
22564,103571,2001-08-17
22569,81019,1997-11-22
22569,84365,1998-11-22
22569,83928,1999-11-22
22569,84977,2000-11-21
22569,86619,2001-11-21
22570,82401,1995-08-09
22570,83042,1996-08-08
22570,83370,1997-08-08
22570,83371,1998-08-08
22570,84132,1999-08-08
22570,84164,2000-08-07
22570,84430,2001-08-07
22571,85992,1994-12-21
22571,86753,1995-12-21
22571,88843,1996-12-20
22571,90237,1997-12-20
22571,94155,1998-12-20
22571,94133,1999-12-20
22571,96326,2000-12-19
22571,95839,2001-12-19
22572,80612,1997-10-29
22572,81101,1998-10-29
22572,81102,1999-10-29
22572,83246,2000-10-28
22572,84136,2001-10-28
22573,81916,1999-07-30
22573,85885,2000-07-29
22573,88468,2001-07-29
22573,92195,2002-07-29
22574,80742,1995-12-28
22574,80627,1996-12-27
22574,80550,1997-12-27
22574,84820,1998-12-27
22574,84779,1999-12-27
22574,86614,2000-12-26
22574,90728,2001-12-26
22577,86493,1995-10-30
22577,89340,1996-10-29
22577,93066,1997-10-29
22577,95634,1998-10-29
22577,95852,1999-10-29
22577,97639,2000-10-28
22577,97712,2001-10-28
22586,83821,2002-01-03
22590,83493,1993-07-29
22590,85322,1994-07-29
22590,87991,1995-07-29
22590,88707,1996-07-28
22590,91180,1997-07-28
22590,91817,1998-07-28
22590,95787,1999-07-28
22590,97692,2000-07-27
22590,99523,2001-07-27
22591,81297,2000-02-06
22591,82314,2001-02-05
22591,82046,2002-02-05
22600,80787,2002-07-11
22604,80909,2001-04-25
22604,82305,2002-04-25
22607,93743,1987-11-01
22607,95876,1988-10-31
22607,96620,1989-10-31
22607,100513,1990-10-31
22607,100732,1991-10-31
22607,102976,1992-10-30
22607,105469,1993-10-30
22607,106442,1994-10-30
22607,110204,1995-10-30
22607,110427,1996-10-29
22607,111872,1997-10-29
22607,114745,1998-10-29
22607,117474,1999-10-29
22607,121025,2000-10-28
22607,124204,2001-10-28
22613,86477,1986-06-01
22613,89667,1987-06-01
22613,91298,1988-05-31
22613,94351,1989-05-31
22613,95459,1990-05-31
22613,99068,1991-05-31
22613,103259,1992-05-30
22613,106694,1993-05-30
22613,110033,1994-05-30
22613,109828,1995-05-30
22613,112042,1996-05-29
22613,113121,1997-05-29
22613,113539,1998-05-29
22613,116187,1999-05-29
22613,120375,2000-05-28
22613,123734,2001-05-28
22613,123589,2002-05-28
22618,80690,2000-02-13
22618,84602,2001-02-12
22618,88662,2002-02-12
22620,80911,1995-01-12
22620,81708,1996-01-12
22620,81880,1997-01-11
22620,83705,1998-01-11
22620,83639,1999-01-11
22620,84498,2000-01-11
22620,87907,2001-01-10
22620,92141,2002-01-10
22627,80340,1999-10-13
22627,84404,2000-10-12
22627,85599,2001-10-12
22628,80441,1998-01-26
22628,82449,1999-01-26
22628,83094,2000-01-26
22628,82754,2001-01-25
22631,81440,1994-12-24
22631,85538,1995-12-24
22631,89135,1996-12-23
22631,90549,1997-12-23
22631,93347,1998-12-23
22631,95040,1999-12-23
22631,97477,2000-12-22
22631,99834,2001-12-22
22632,80253,2002-03-13
22633,80689,1999-11-11
22633,80308,2000-11-10
22633,83876,2001-11-10
22639,80053,1999-10-05
22639,84396,2000-10-04
22639,85750,2001-10-04
22642,80915,1994-10-02
22642,80425,1995-10-02
22642,80681,1996-10-01
22642,83407,1997-10-01
22642,83424,1998-10-01
22642,87629,1999-10-01
22642,89783,2000-09-30
22642,91769,2001-09-30
22643,80790,1997-01-31
22643,83096,1998-01-31
22643,84610,1999-01-31
22643,88185,2000-01-31
22643,88357,2001-01-30
22643,89132,2002-01-30
22650,92035,1999-12-09
22650,91698,2000-12-08
22650,92116,2001-12-08
22658,81276,2002-06-08
22661,117303,1998-10-05
22661,120534,1999-10-05
22663,83220,1994-02-05
22663,86808,1995-02-05
22663,91161,1996-02-05
22663,95127,1997-02-04
22663,97602,1998-02-04
22663,97200,1999-02-04
22663,101196,2000-02-04
22663,105495,2001-02-03
22663,107552,2002-02-03
22673,81003,1996-12-27
22673,80792,1997-12-27
22673,81720,1998-12-27
22673,85351,1999-12-27
22673,89259,2000-12-26
22673,92145,2001-12-26
22677,80158,1999-11-01
22677,82491,2000-10-31
22677,86461,2001-10-31
22680,80290,1999-08-16
22680,83646,2000-08-15
22680,86622,2001-08-15
22693,80713,1988-03-20
22693,81114,1989-03-20
22693,83110,1990-03-20
22693,86380,1991-03-20
22693,90283,1992-03-19
22693,94673,1993-03-19
22693,94629,1994-03-19
22701,82480,1994-08-22
22701,83451,1995-08-22
22701,84474,1996-08-21
22701,87301,1997-08-21
22701,90037,1998-08-21
22701,93564,1999-08-21
22701,98006,2000-08-20
22701,98116,2001-08-20
22703,98691,1995-02-17
22703,102768,1996-02-17
22703,102825,1997-02-16
22703,103143,1998-02-16
22703,104281,1999-02-16
22703,104208,2000-02-16
22703,108029,2001-02-15
22703,108670,2002-02-15
22711,80785,1999-11-26
22711,81680,2000-11-25
22711,85648,2001-11-25
22712,82681,1986-08-26
22712,83885,1987-08-26
22712,84535,1988-08-25
22712,84234,1989-08-25
22712,86249,1990-08-25
22712,88173,1991-08-25
22712,87698,1992-08-24
22712,89957,1993-08-24
22712,93366,1994-08-24
22712,93973,1995-08-24
22712,95156,1996-08-23
22712,95848,1997-08-23
22712,96449,1998-08-23
22712,97555,1999-08-23
22712,97422,2000-08-22
22712,98045,2001-08-22
22717,82487,1999-07-06
22717,85176,2000-07-05
22717,86185,2001-07-05
22717,86349,2002-07-05
22719,80523,2000-08-29
22719,82708,2001-08-29
22720,80115,2000-11-22
22720,80597,2001-11-22
22721,80228,1988-02-27
22721,84678,1989-02-26
22721,87021,1990-02-26
22721,89392,1991-02-26
22721,91931,1992-02-26
22721,95139,1993-02-25
22721,98939,1994-02-25
22721,98565,1995-02-25
22721,99911,1996-02-25
22721,103572,1997-02-24
22721,107807,1998-02-24
22721,110204,1999-02-24
